122.7	0.3023
123	0.3067
123.2	0.3111
123.5	0.3156
123.7	0.3201
124	0.3247
124.2	0.3292
124.5	0.3337
124.8	0.3383
125	0.3429
125.3	0.3476
125.5	0.3522
125.8	0.3569
126	0.3616
126.3	0.3664
126.5	0.3711
126.8	0.3758
127	0.3806
127.3	0.3854
127.5	0.3903
127.8	0.3951
128	0.4
128.3	0.4049
128.5	0.4098
128.8	0.4147
129.1	0.4196
129.3	0.4245
129.6	0.4295
129.8	0.4345
130.1	0.4394
130.3	0.4445
130.6	0.4495
130.8	0.4544
131.1	0.4595
131.3	0.4645
131.6	0.4696
131.8	0.4746
132.1	0.4797
132.3	0.4848
132.6	0.4899
132.8	0.4951
133.1	0.5003
133.4	0.5054
133.6	0.5106
133.9	0.5159
134.1	0.5211
134.4	0.5264
134.6	0.5316
134.9	0.5368
135.1	0.542
135.4	0.5472
135.6	0.5525
135.9	0.5577
136.1	0.5629
136.4	0.5682
136.6	0.5735
136.9	0.5787
137.1	0.5838
137.4	0.5891
137.6	0.5942
137.9	0.5995
138.2	0.6047
138.4	0.6099
138.7	0.6151
138.9	0.6204
139.2	0.6255
139.4	0.6305
139.7	0.6357
139.9	0.6408
140.2	0.6459
140.4	0.6511
140.7	0.6562
140.9	0.6613
141.2	0.6664
141.4	0.6714
141.7	0.6764
141.9	0.6813
142.2	0.6864
142.5	0.6913
142.7	0.6963
143	0.7012
143.2	0.7062
143.5	0.7112
143.7	0.716
144	0.7208
144.2	0.7256
144.5	0.7304
144.7	0.7352
145	0.7399
145.2	0.7446
145.5	0.7494
145.7	0.7541
146	0.7587
146.2	0.7633
146.5	0.7679
146.8	0.7724
147	0.777
147.3	0.7814
147.5	0.7859
147.8	0.7904
148	0.7952
148.3	0.7996
148.5	0.8032
148.8	0.8076
149	0.8121
149.3	0.8166
149.5	0.8203
149.8	0.8249
150	0.8287
150.3	0.8333
150.5	0.8371
150.8	0.8408
151.1	0.8445
151.3	0.8491
151.6	0.8529
151.8	0.8568
152.1	0.8606
152.3	0.8645
152.6	0.8675
152.8	0.8715
153.1	0.8753
153.3	0.8792
153.6	0.8822
153.8	0.8861
154.1	0.8891
154.3	0.893
154.6	0.8961
154.8	0.8992
155.1	0.9024
155.3	0.9064
155.6	0.9094
155.9	0.9122
156.1	0.9151
156.4	0.918
156.6	0.9209
156.9	0.923
157.1	0.926
157.4	0.9289
157.6	0.931
157.9	0.934
158.1	0.9369
158.4	0.9388
158.6	0.9406
158.9	0.9434
159.1	0.9453
159.4	0.9473
159.6	0.9501
159.9	0.952
160.2	0.954
160.4	0.956
160.7	0.9579
160.9	0.9597
161.2	0.9616
161.4	0.9625
161.7	0.9644
161.9	0.9663
162.2	0.9682
162.4	0.9692
162.7	0.9711
162.9	0.9721
163.2	0.974
163.4	0.9748
163.7	0.9757
163.9	0.9775
164.2	0.9784
164.5	0.9793
164.7	0.9806
165	0.9817
165.2	0.9827
165.5	0.9836
165.7	0.9845
166	0.9853
166.2	0.986
166.5	0.9867
166.7	0.9873
167	0.9879
167.2	0.9884
167.5	0.9889
167.7	0.9894
168	0.9898
168.2	0.9902
168.5	0.9906
168.8	0.9908
169	0.991
169.3	0.991
169.5	0.9911
169.8	0.9912
170	0.9912
170.3	0.9912
170.5	0.9912
170.8	0.991
171	0.9909
171.3	0.9907
171.5	0.9903
171.8	0.99
172	0.9896
172.3	0.9891
172.5	0.9888
172.8	0.9882
173.1	0.9877
173.3	0.9871
173.6	0.9865
173.8	0.9859
174.1	0.9857
174.3	0.9858
174.6	0.9858
174.8	0.9858
175.1	0.9857
175.3	0.9856
175.6	0.9855
175.8	0.9854
176.1	0.9853
176.3	0.9851
176.6	0.9849
176.8	0.9855
177.1	0.9869
177.3	0.9883
177.6	0.9896
177.9	0.991
178.1	0.9923
178.4	0.9937
178.6	0.9951
178.9	0.9964
179.1	0.9978
179.4	0.9991
179.6	1
179.9	0.9986
180.1	0.9972
180.4	0.9957
180.6	0.9942
180.9	0.9927
181.1	0.9911
181.4	0.9895
181.6	0.9879
181.9	0.9863
182.2	0.9847
182.4	0.9831
182.7	0.9814
182.9	0.9796
183.2	0.9777
183.4	0.976
183.7	0.974
183.9	0.9723
184.2	0.9703
184.4	0.9684
184.7	0.9666
184.9	0.9646
185.2	0.9626
185.4	0.9606
185.7	0.9585
185.9	0.9563
186.2	0.9542
186.5	0.952
186.7	0.9498
187	0.9476
187.2	0.9454
187.5	0.9433
187.7	0.941
188	0.9388
188.2	0.9365
188.5	0.9342
188.7	0.9318
189	0.9294
189.2	0.9269
189.5	0.9244
189.7	0.922
190	0.9196
190.2	0.9171
190.5	0.9146
190.8	0.9121
191	0.9096
191.3	0.9072
191.5	0.9046
191.8	0.9019
192	0.8992
192.3	0.8965
192.5	0.8939
192.8	0.8912
193	0.8885
193.3	0.8858
193.5	0.8831
193.8	0.8804
194	0.8776
194.3	0.875
194.5	0.8722
194.8	0.8695
195	0.8667
195.3	0.8637
195.6	0.8609
195.8	0.858
196.1	0.8553
196.3	0.8524
196.6	0.8495
196.8	0.8468
197.1	0.8439
197.3	0.8411
197.6	0.8383
197.8	0.8354
198.1	0.8324
198.3	0.8295
198.6	0.8265
198.8	0.8236
199.1	0.8207
199.3	0.8177
199.6	0.8148
199.9	0.8119
200.1	0.8091
200.4	0.8061
200.6	0.8033
200.9	0.8003
201.1	0.7974
201.4	0.7944
201.6	0.7914
201.9	0.7884
202.1	0.7855
202.4	0.7825
202.6	0.7796
202.9	0.7767
203.1	0.7738
203.4	0.7708
203.6	0.768
203.9	0.765
204.2	0.7622
204.4	0.7592
204.7	0.7563
204.9	0.7533
205.2	0.7504
205.4	0.7474
205.7	0.7446
205.9	0.7417
206.2	0.7388
206.4	0.7359
206.7	0.7329
206.9	0.7301
207.2	0.7273
207.4	0.7245
207.7	0.7216
207.9	0.7187
208.2	0.7157
208.5	0.7129
208.7	0.7101
209	0.7073
209.2	0.7044
209.5	0.7015
209.7	0.6988
210	0.6959
210.2	0.6932
210.5	0.6905
210.7	0.6877
211	0.6849
211.2	0.6823
211.5	0.6797
211.7	0.6769
212	0.6745
212.2	0.6718
212.5	0.6692
212.7	0.6667
213	0.664
213.3	0.6614
213.5	0.6589
213.8	0.6563
214	0.654
214.3	0.6514
214.5	0.6489
214.8	0.6464
215	0.6438
215.3	0.6413
215.5	0.6388
215.8	0.6364
216	0.6338
216.3	0.6314
216.5	0.629
216.8	0.6265
217	0.6241
217.3	0.6218
217.6	0.6193
217.8	0.617
218.1	0.6146
218.3	0.6122
218.6	0.6098
218.8	0.6075
219.1	0.6051
219.3	0.6028
219.6	0.6005
219.8	0.5982
220.1	0.5959
220.3	0.5936
220.6	0.5913
220.8	0.5891
221.1	0.5868
221.3	0.5845
221.6	0.5823
221.9	0.58
222.1	0.5777
222.4	0.5755
222.6	0.5732
222.9	0.5711
223.1	0.5687
223.4	0.5665
223.6	0.5644
223.9	0.5622
224.1	0.5602
224.4	0.5579
224.6	0.5557
224.9	0.5536
225.1	0.5515
225.4	0.5494
225.6	0.5472
225.9	0.545
226.2	0.5429
226.4	0.5407
226.7	0.5387
226.9	0.5364
227.2	0.5344
227.4	0.5324
227.7	0.5303
227.9	0.5283
228.2	0.5262
228.4	0.5241
228.7	0.522
228.9	0.52
229.2	0.5178
229.4	0.5158
229.7	0.5138
229.9	0.5116
230.2	0.5096
230.5	0.5076
230.7	0.5057
231	0.5037
231.2	0.5016
231.5	0.4997
231.7	0.4977
232	0.4958
232.2	0.4939
232.5	0.4917
232.7	0.4897
233	0.4877
233.2	0.4857
233.5	0.4839
233.7	0.4819
234	0.4798
234.2	0.478
234.5	0.476
234.7	0.4741
235	0.472
235.3	0.4702
235.5	0.4683
235.8	0.4664
236	0.4645
236.3	0.4625
236.5	0.4605
236.8	0.4588
237	0.4568
237.3	0.4548
237.5	0.453
237.8	0.4512
238	0.4491
238.3	0.4473
238.5	0.4455
238.8	0.4437
239	0.4416
239.3	0.44
239.6	0.4381
239.8	0.4362
240.1	0.4342
240.3	0.4323
240.6	0.4305
240.8	0.4286
241.1	0.4268
241.3	0.4248
241.6	0.4231
241.8	0.421
242.1	0.4193
242.3	0.4175
242.6	0.4157
242.8	0.4138
243.1	0.412
243.3	0.4102
243.6	0.4083
243.9	0.4064
244.1	0.4048
244.4	0.4028
244.6	0.4009
244.9	0.3992
245.1	0.3973
245.4	0.3955
245.6	0.3936
245.9	0.3918
246.1	0.3901
246.4	0.3883
246.6	0.3863
246.9	0.3846
247.1	0.3828
247.4	0.381
247.6	0.3792
247.9	0.3773
248.2	0.3757
248.4	0.3738
248.7	0.372
248.9	0.3701
249.2	0.3684
249.4	0.3665
249.7	0.3649
249.9	0.3629
250.2	0.3612
250.4	0.3593
250.7	0.3576
250.9	0.3559
251.2	0.3542
251.4	0.3522
251.7	0.3504
251.9	0.3487
252.2	0.3469
252.4	0.3451
252.7	0.3433
253	0.3414
253.2	0.3396
253.5	0.338
253.7	0.3362
254	0.3343
254.2	0.3325
254.5	0.3309
254.7	0.329
255	0.3274
255.2	0.3255
255.5	0.3238
255.7	0.3219
256	0.3202
256.2	0.3182
256.5	0.3165
256.7	0.3148
257	0.3131
257.3	0.3111
257.5	0.3093
257.8	0.3076
258	0.3058
258.3	0.304
258.5	0.3023
258.8	0.3005
259	0.2987
259.3	0.2969
259.5	0.2951
259.8	0.2935
260	0.2917
260.3	0.2898
260.5	0.2879
260.8	0.2863
261	0.2844
261.3	0.2827
261.6	0.2809
261.8	0.2791
262.1	0.2773
262.3	0.2756
262.6	0.2738
262.8	0.272
263.1	0.2702
263.3	0.2685
263.6	0.2667
263.8	0.2649
264.1	0.2631
264.3	0.2613
264.6	0.2595
264.8	0.2577
265.1	0.256
265.3	0.2542
265.6	0.2524
265.9	0.2506
266.1	0.2488
266.4	0.247
266.6	0.2453
266.9	0.2435
267.1	0.2417
267.4	0.2399
267.6	0.2382
267.9	0.2364
268.1	0.2346
268.4	0.2329
268.6	0.2311
268.9	0.2293
269.1	0.2275
269.4	0.2257
269.6	0.2239
269.9	0.2222
270.1	0.2204
270.4	0.2186
270.7	0.2168
270.9	0.2151
271.2	0.2133
271.4	0.2116
271.7	0.2098
271.9	0.208
272.2	0.2063
272.4	0.2046
272.7	0.2028
272.9	0.201
273.2	0.1993
273.4	0.1975
273.7	0.1958
273.9	0.194
274.2	0.1923
274.4	0.1906
274.7	0.1888
275	0.1871
275.2	0.1854
275.5	0.1837
275.7	0.182
276	0.1802
276.2	0.1785
276.5	0.1768
276.7	0.1751
277	0.1734
277.2	0.1717
277.5	0.17
277.7	0.1683
278	0.1667
278.2	0.165
278.5	0.1633
278.7	0.1616
279	0.16
279.3	0.1583
279.5	0.1566
279.8	0.155
280	0.1533
280.3	0.1517
280.5	0.1501
280.8	0.1485
281	0.1468
281.3	0.1452
281.5	0.1436
281.8	0.142
282	0.1404
282.3	0.1388
282.5	0.1372
282.8	0.1356
283	0.134
283.3	0.1325
283.6	0.1309
283.8	0.1293
284.1	0.1278
284.3	0.1263
284.6	0.1247
284.8	0.1232
285.1	0.1217
285.3	0.1202
285.6	0.1187
285.8	0.1172
286.1	0.1157
286.3	0.1142
286.6	0.1127
286.8	0.1113
287.1	0.1098
287.3	0.1083
287.6	0.1069
287.9	0.1055
288.1	0.104
288.4	0.1026
288.6	0.1012
288.9	0.09982
289.1	0.09844
289.4	0.09705
289.6	0.09569
289.9	0.09433
290.1	0.093
290.4	0.09166
290.6	0.09032
290.9	0.08899
291.1	0.0877
291.4	0.08636
291.6	0.0851
291.9	0.08379
292.1	0.08251
292.4	0.08126
292.7	0.08001
292.9	0.07879
293.2	0.07753
293.4	0.07634
293.7	0.07514
293.9	0.07394
294.2	0.07273
294.4	0.07155
294.7	0.07041
294.9	0.06927
295.2	0.06811
295.4	0.06699
295.7	0.06586
295.9	0.06476
296.2	0.06366
296.4	0.06259
296.7	0.06148
297	0.06044
297.2	0.0594
297.5	0.05835
297.7	0.0573
298	0.05628
298.2	0.0553
298.5	0.05431
298.7	0.05332
299	0.05232
299.2	0.0514
299.5	0.05044
299.7	0.04951
300	0.04858
300.2	0.04768
300.5	0.04677
300.7	0.04586
301	0.04499
301.3	0.04412
301.5	0.04328
301.8	0.04243
302	0.04159
302.3	0.04076
302.5	0.03996
302.8	0.03916
303	0.03837
303.3	0.0376
303.5	0.03683
303.8	0.03608
304	0.03534
304.3	0.03461
304.5	0.0339
304.8	0.03319
305	0.03249
305.3	0.03181
305.6	0.03113
305.8	0.03046
306.1	0.02981
306.3	0.02916
306.6	0.02853
306.8	0.02791
307.1	0.0273
307.3	0.0267
307.6	0.02611
307.8	0.02553
308.1	0.02496
308.3	0.0244
308.6	0.02386
308.8	0.02332
309.1	0.02279
309.3	0.02227
309.6	0.02176
309.8	0.02127
310.1	0.02078
310.4	0.02029
310.6	0.01982
310.9	0.01936
311.1	0.01891
311.4	0.01847
311.6	0.01803
311.9	0.01761
312.1	0.01719
312.4	0.01679
312.6	0.01639
312.9	0.016
313.1	0.01562
313.4	0.01525
313.6	0.01489
313.9	0.01453
314.1	0.01418
314.4	0.01385
314.7	0.01352
314.9	0.01319
315.2	0.01288
315.4	0.01257
315.7	0.01226
315.9	0.01197
316.2	0.01169
316.4	0.01141
316.7	0.01113
316.9	0.01087
317.2	0.01061
317.4	0.01036
317.7	0.01011
317.9	0.00988
318.2	0.00964
318.4	0.00942
318.7	0.0092
319	0.00899
319.2	0.00878
319.5	0.00858
319.7	0.00839
320	0.0082
320.2	0.00801
320.5	0.00783
320.7	0.00766
321	0.00749
321.2	0.00732
321.5	0.00717
321.7	0.00701
322	0.00687
322.2	0.00672
322.5	0.00658
322.7	0.00645
323	0.00632
323.3	0.00619
323.5	0.00607
323.8	0.00595
324	0.00584
324.3	0.00573
324.5	0.00563
324.8	0.00553
325	0.00542
325.3	0.00533
325.5	0.00524
325.8	0.00515
326	0.00507
326.3	0.00499
326.5	0.00491
326.8	0.00483
327	0.00476
327.3	0.00469
327.5	0.00462
327.8	0.00456
328.1	0.0045
328.3	0.00444
328.6	0.00438
328.8	0.00433
329.1	0.00428
329.3	0.00423
329.6	0.00418
329.8	0.00414
330.1	0.00409
330.3	0.00405
330.6	0.00401
330.8	0.00398
331.1	0.00394
331.3	0.00391
331.6	0.00387
331.8	0.00384
332.1	0.00381
332.4	0.00378
332.6	0.00376
332.9	0.00373
333.1	0.00371
333.4	0.00368
333.6	0.00366
333.9	0.00364
334.1	0.00362
334.4	0.0036
334.6	0.00358
334.9	0.00357
335.1	0.00355
335.4	0.00354
335.6	0.00352
335.9	0.00351
336.1	0.00349
336.4	0.00348
336.7	0.00347
336.9	0.00346
337.2	0.00344
337.4	0.00343
337.7	0.00342
337.9	0.00341
338.2	0.0034
338.4	0.0034
338.7	0.00339
338.9	0.00338
339.2	0.00337
339.4	0.00336
339.7	0.00335
339.9	0.00334
340.2	0.00334
340.4	0.00333
340.7	0.00332
341	0.00331
341.2	0.00331
341.5	0.0033
341.7	0.00329
342	0.00328
342.2	0.00327
342.5	0.00326
342.7	0.00326
343	0.00325
343.2	0.00324
343.5	0.00323
343.7	0.00322
344	0.00321
344.2	0.0032
344.5	0.00319
344.7	0.00318
345	0.00317
345.3	0.00316
345.5	0.00315
345.8	0.00314
346	0.00313
346.3	0.00312
346.5	0.00311
346.8	0.0031
347	0.00309
347.3	0.00308
347.5	0.00306
347.8	0.00305
348	0.00304
348.3	0.00302
348.5	0.00301
348.8	0.003
349	0.00298
349.3	0.00297
349.5	0.00295
349.8	0.00294
350.1	0.00292
350.3	0.00291
350.6	0.00289
350.8	0.00287
351.1	0.00286
351.3	0.00284
351.6	0.00282
351.8	0.0028
352.1	0.00279
352.3	0.00277
352.6	0.00275
352.8	0.00273
353.1	0.00271
353.3	0.00269
353.6	0.00267
353.8	0.00265
354.1	0.00263
354.4	0.00261
354.6	0.00259
354.9	0.00257
355.1	0.00255
355.4	0.00253
355.6	0.0025
355.9	0.00248
356.1	0.00246
356.4	0.00244
356.6	0.00242
356.9	0.00239
357.1	0.00237
357.4	0.00235
357.6	0.00233
357.9	0.0023
358.1	0.00228
358.4	0.00226
358.7	0.00223
358.9	0.00221
359.2	0.00218
359.4	0.00216
359.7	0.00213
359.9	0.00211
360.2	0.00209
360.4	0.00206
360.7	0.00204
360.9	0.00201
361.2	0.00199
361.4	0.00196
361.7	0.00194
361.9	0.00191
362.2	0.00189
362.4	0.00186
362.7	0.00184
363	0.00182
363.2	0.00179
363.5	0.00177
363.7	0.00174
364	0.00172
364.2	0.00169
364.5	0.00167
364.7	0.00164
365	0.00162
365.2	0.00159
365.5	0.00157
365.7	0.00154
366	0.00152
366.2	0.0015
366.5	0.00147
366.7	0.00145
367	0.00142
367.2	0.0014
367.5	0.00138
367.8	0.00135
368	0.00133
368.3	0.00131
368.5	0.00128
368.8	0.00126
369	0.00124
369.3	0.00122
369.5	0.00119
369.8	0.00117
370	0.00115
370.3	0.00113
370.5	0.00111
370.8	0.00109
371	0.00106
371.3	0.00104
371.5	0.00102
371.8	0.001
372.1	9.82E-04
372.3	9.61E-04
372.6	9.42E-04
372.8	9.22E-04
373.1	9.02E-04
373.3	8.83E-04
373.6	8.64E-04
373.8	8.46E-04
374.1	8.27E-04
374.3	8.09E-04
374.6	7.90E-04
374.8	7.73E-04
375.1	7.55E-04
375.3	7.38E-04
375.6	7.21E-04
375.8	7.04E-04
376.1	6.88E-04
376.4	6.71E-04
376.6	6.55E-04
376.9	6.39E-04
377.1	6.23E-04
377.4	6.08E-04
377.6	5.93E-04
377.9	5.78E-04
378.1	5.63E-04
378.4	5.48E-04
378.6	5.34E-04
378.9	5.20E-04
379.1	5.06E-04
379.4	4.93E-04
379.6	4.79E-04
379.9	4.66E-04
380.1	4.54E-04
380.4	4.41E-04
380.7	4.28E-04
380.9	4.16E-04
381.2	4.04E-04
381.4	3.92E-04
381.7	3.81E-04
381.9	3.70E-04
382.2	3.58E-04
382.4	3.48E-04
382.7	3.37E-04
382.9	3.26E-04
383.2	3.16E-04
383.4	3.06E-04
383.7	2.96E-04
383.9	2.86E-04
384.2	2.77E-04
384.4	2.68E-04
384.7	2.59E-04
385	2.50E-04
385.2	2.41E-04
385.5	2.33E-04
385.7	2.24E-04
386	2.16E-04
386.2	2.08E-04
386.5	2.01E-04
386.7	1.93E-04
387	1.86E-04
387.2	1.79E-04
387.5	1.72E-04
387.7	1.65E-04
388	1.59E-04
388.2	1.52E-04
388.5	1.46E-04
388.7	1.40E-04
389	1.34E-04
389.2	1.29E-04
389.5	1.23E-04
389.8	1.18E-04
390	1.13E-04
390.3	1.08E-04
390.5	1.03E-04
390.8	9.90E-05
391	9.46E-05
391.3	9.05E-05
391.5	8.66E-05
391.8	8.28E-05
392	7.93E-05
392.3	7.59E-05
392.5	7.27E-05
392.8	6.97E-05
393	6.69E-05
393.3	6.43E-05
393.5	6.18E-05
393.8	5.95E-05
394.1	5.75E-05
394.3	5.56E-05
394.6	5.39E-05
394.8	5.23E-05
395.1	5.10E-05
395.3	4.98E-05
395.6	4.88E-05
395.8	4.81E-05
396.1	4.74E-05
396.3	4.70E-05
396.6	4.68E-05
396.8	4.67E-05
397.1	4.69E-05
397.3	4.72E-05
397.6	4.77E-05
397.8	4.83E-05
398.1	4.92E-05
398.4	5.02E-05
398.6	5.14E-05
398.9	5.28E-05
399.1	5.44E-05
399.4	5.61E-05
399.6	5.80E-05
399.9	6.01E-05
400.1	6.24E-05
400.4	6.48E-05
400.6	6.74E-05
400.9	7.02E-05
401.1	7.31E-05
401.4	7.62E-05
401.6	7.95E-05
401.9	8.29E-05
402.1	8.65E-05
402.4	9.03E-05
402.7	9.41E-05
402.9	9.82E-05
403.2	1.02E-04
403.4	1.07E-04
403.7	1.11E-04
403.9	1.16E-04
404.2	1.21E-04
404.4	1.26E-04
404.7	1.31E-04
404.9	1.36E-04
405.2	1.41E-04
405.4	1.47E-04
405.7	1.52E-04
405.9	1.58E-04
406.2	1.64E-04
406.4	1.70E-04
406.7	1.76E-04
406.9	1.82E-04
407.2	1.88E-04
407.5	1.95E-04
407.7	2.01E-04
408	2.08E-04
408.2	2.14E-04
408.5	2.21E-04
408.7	2.28E-04
409	2.35E-04
409.2	2.41E-04
409.5	2.49E-04
409.7	2.56E-04
410	2.63E-04
410.2	2.70E-04
410.5	2.77E-04
410.7	2.85E-04
411	2.92E-04
411.2	3.00E-04
411.5	3.07E-04
411.8	3.15E-04
412	3.22E-04
412.3	3.30E-04
412.5	3.38E-04
412.8	3.45E-04
413	3.53E-04
413.3	3.61E-04
413.5	3.69E-04
413.8	3.76E-04
414	3.84E-04
414.3	3.92E-04
414.5	4.00E-04
414.8	4.08E-04
415	4.16E-04
415.3	4.24E-04
415.5	4.32E-04
